Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Amurru-šamā’,Zabin,,Male,"House, Cattle, Slave",63448,Ana-Bēl-upāqu,Šamaš-erība,Munnabittu,Male,,3034,"highly probable","BM 33119",,"Nbk 42","Egibi Nūr-Sîn","Legal document","[-].V.05 Nbk II",600,Babylon,,-,https://nabucco.arts.kuleuven.be/item/30460,-,-,https://www.britishmuseum.org/collection/object/W_1879-0730-20,7504,debtor,-,"TypeLegal documentSubtypepromissory note, with pledge"
Ana-Bēl-upāqu,Bēl-šumu-iškun,Ša-ṭābtīšu,Male,,61371,Ana-Bēl-upāqu,Bēl-šumu-iškun,Ša-ṭābtīšu,Male,,21340,"highly probable","BM 30981",,"Nbk 127","Egibi Nūr-Sîn","Legal document","28.IV.21 Nbk II",584,Babylon,,-,-,-,,https://www.britishmuseum.org/collection/object/W_1876-1117-708,7265,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Ana-Bēl-upāqu,Ea-zēru-ibni,Bā’iru,Male,,4662,Ana-Bēl-upāqu,Ea-zēru-ibni,Bā’iru,Male,,13,"highly probable","VAT 1963+",,"Baker 2004, no. 111",Nappāhu,"Legal document","21.IX.22 [Dar I]",500,Babylon,,https://cdli.ucla.edu/P371681,https://nabucco.arts.kuleuven.be/item/22027,,,,597,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Ana-bītišu,Nabû-bān-ahi,[...],Male,,59483,Ana-bītišu,Nabû-bān-ahi,[...],Male,,23741,"highly probable","BM 30734",,"Camb 410","Egibi Nūr-Sîn","Legal document","[-].VIII.07 Cam",523,Šahrīn,,-,https://nabucco.arts.kuleuven.be/item/32152,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-egibi/1682790,-,https://www.britishmuseum.org/collection/object/W_1876-1117-461,7029,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Andia,Nādin-ahi,Nūr-Papsukkal,Female,Land,46622,Andia,Nādin-ahi,Nūr-Papsukkal,Female,,18243,"highly probable","BM 27858",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","09.IX.04 Dar I",518,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-0711-123,5407,debtor,-,"TypeLegal documentSubtypepromissory note, with pledge"
Anonymous,,,Male,,9464,Anonymous,-,-,Male,,4930,"highly probable","VAT 1961+",,"Baker 2004, no. 5",Nappāhu,"Legal document","30.[-].06 [Dar I]",516/515,Babylon,,https://cdli.ucla.edu/P371857,https://nabucco.arts.kuleuven.be/item/22699,,,,254,broken/unclear,"rab hanšê","TypeLegal documentSubtypepromissory note, with pledge"
Anonymous,,,Male,,50611,Anonymous,-1,-1,Male,-,17355,"highly probable","Unknown (IM)",,"UET 4, 104",Nidinti-Ea,"Legal document",-,-,Broken/Unclear,,https://cdli.ucla.edu/P414800,-,-,-,-,5928,"passive (mentioned in relation to sb or sth else)",tamkāru,"TypeLegal documentSubtypepromissory note, with pledge"
Anonymous,,,Male,,57466,-,-,-,-,-,-,"less probable","BM 30374",,"Nbn 772","Egibi Nūr-Sîn","Legal document","22.IV.14 Nbn",542,Bīt-šar-Bābili,,-,https://nabucco.arts.kuleuven.be/item/32176,-,,https://www.britishmuseum.org/collection/object/W_1876-1117-96,6777,pledge,amīlūtu,"TypeLegal documentSubtypepromissory note, with pledge"
Anonymous,,,Male,,59454,-,-,-,-,-,-,"less probable","BM 31461",,"Camb 292","Egibi Nūr-Sîn","Legal document","07.XI.[-] [-]",-,Šahrīn,,-,https://nabucco.arts.kuleuven.be/item/30490,http://www.achemenet.com/en/item/?/textual-sources/texts-by-languages-and-scripts/babylonian/egibi-archive/1680338,-,https://www.britishmuseum.org/collection/object/W_1876-1117-1188,7025,recipient,dēkû,"TypeLegal documentSubtypepromissory note, with pledge"
Anonymous,,,Male,,63449,-,-,-,-,-,-,"less probable","BM 33119",,"Nbk 42","Egibi Nūr-Sîn","Legal document","[-].V.05 Nbk II",600,Babylon,,-,https://nabucco.arts.kuleuven.be/item/30460,-,-,https://www.britishmuseum.org/collection/object/W_1879-0730-20,7504,pledge,amīlūtu,"TypeLegal documentSubtypepromissory note, with pledge"
Anonymous,,,Male,House,7615,-,-,-,-,-,-,"less probable","BM 33972",,"Abraham 2004, no. 83","Egibi Nūr-Sîn","Legal document",-,-,Šahrīn,,-,https://nabucco.arts.kuleuven.be/item/31417,-,-,https://www.britishmuseum.org/collection/object/W_SP-68,1037,neighbour,abarakku,"TypeLegal documentSubtypepromissory note, with pledge"
Anonymous,,,Male,Land,50409,-,-,-,-,-,-,"less probable","CBS 5231",,"BE 10, 125",Murašû,"Legal document","22.VIII.07 Dar II",417,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261424,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133798,,,5921,"debtor
land owner","bēl qašāti
ša haṭru ša simmāgir","TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",,,Male,,23173,"Anonymous Group",-1,-1,Male,-,23413,"highly probable","BM 77379",,"Dar 181","Gahal (Babylon)","Legal document","16.VIII.05 Dar I",517,Hursag-kalamma,,,-,http://www.achemenet.com/fr/item/?/2078061=Textes%20babyloniens&3349245==Strassmaier%20--Inschriften%20von%20Darius&l=a&c=1&t=1.4/2/96/0/1656121,-,https://www.britishmuseum.org/collection/object/W_1884-0211-115,2818,pledge,-,"TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",,,Male,,23176,-,-,-,-,-,-,"less probable","BM 77379",,"Dar 181","Gahal (Babylon)","Legal document","16.VIII.05 Dar I",517,Hursag-kalamma,,,-,http://www.achemenet.com/fr/item/?/2078061=Textes%20babyloniens&3349245==Strassmaier%20--Inschriften%20von%20Darius&l=a&c=1&t=1.4/2/96/0/1656121,-,https://www.britishmuseum.org/collection/object/W_1884-0211-115,2818,pledge,-,"TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",,,Male,,43733,-,-,-,-,-,-,"less probable","VAT 3000",,"San Nicolò and Ungnad 1929-1935, no. 648","Sîn-ilī (Babylon)","Legal document","03.V.36 Nbk II",569,Babylon,,-,-,-,-,-,5050,judge,dayyānu,"TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",,,Male,,57802,-,-,-,-,-,-,"less probable","BM 32863",,"Nbn 1047","Egibi Nūr-Sîn","Legal document","05.VI.17 Nbn",539,Bīt-šar-Bābili,,-,https://nabucco.arts.kuleuven.be/item/31219,-,,https://www.britishmuseum.org/collection/object/W_1877-0417-14,6820,"(legal) authority",rabû,"TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",,,Male,,57803,-,-,-,-,-,-,"less probable","BM 32863",,"Nbn 1047","Egibi Nūr-Sîn","Legal document","05.VI.17 Nbn",539,Bīt-šar-Bābili,,-,https://nabucco.arts.kuleuven.be/item/31219,-,,https://www.britishmuseum.org/collection/object/W_1877-0417-14,6820,"(legal) authority",dayyānu,"TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",,,Male,,59123,"Anonymous Group",-1,-1,Male,-,29622,"highly probable","BM 31151",,"Ner 60","Egibi Nūr-Sîn","Legal document","06.VI.03 Ner",557,Babylon,,-,https://nabucco.arts.kuleuven.be/item/32203,-,,https://www.britishmuseum.org/collection/object/W_1876-1117-878,6989,co-owner,-,"TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",,,Male,Field,5836,-,-,-,-,-,-,"less probable","CBS 12873",,"Stolper 1985, no. 63",Murašû,"Legal document","17.VIII.29 Art I",436,Nippur,Epigraphs,https://cdli.ucla.edu/P267474,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490748,,,380,debtor,"bēl qašti","TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",,,Male,Field,5883,-,-,-,-,-,-,"less probable","CBS 5516",,"Stolper 1985, no. 66",Murašû,"Legal document","[-].VII.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261709,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490757,,,773,debtor,"bēl qašti
ša haṭru ša mārē Der","TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous Group",,,Male,Field,55650,"Anonymous Group",Marduk-šumu-ibni,Atkuppu,Male,,18423,"highly probable","VAT 5474",,"VS 4, 156",Atkuppu,"Legal document","26.XII.20 Dar I",501,Borsippa,,https://cdli.ucla.edu/P371679,-,-,-,-,6567,co-owner,-,"TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",Nergal-zēru-ibni,,Male,House,63019,"Anonymous Group",Nergal-zēru-ibni,-,Male,,24581,"highly probable","BM 33153",,"Dar 464","Egibi Nūr-Sîn","Legal document","21.I.18 Dar I",504,Babylon,,-,https://nabucco.arts.kuleuven.be/item/32029,http://www.achemenet.com/fr/item/?/1087349=BM%2033153&l=a&c=1&t=1.4/1/24/1/1662485,,https://www.britishmuseum.org/collection/object/W_1879-0730-54,7455,neighbour,-,"TypeLegal documentSubtypepromissory note, with pledge"
"Anonymous group",Ṭābia,Sîn-ilī,Male,,46256,"Anonymous Group",Ṭābia,Sîn-ilī,Male,,23919,"highly probable","VAT 3076",,"San Nicolò and Ungnad 1929-1935, no. 413","Sîn-ilī (Babylon)","Legal document","05.III.13 Nbn",543,Borsippa,,-,-,-,-,-,5350,creditor,-,"TypeLegal documentSubtypepromissory note, with pledge"
Anu-ahu-uṣur,Hīṭūa,,Male,,58093,Anu-ahu-uṣur,Hīṭūa,-,Male,,22229,"highly probable","BM 30633",,"Cyr 239","Egibi Nūr-Sîn","Legal document","05.X.06 Cyr",533,Babylon,,-,https://nabucco.arts.kuleuven.be/item/31048,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-egibi/1670548,,https://www.britishmuseum.org/collection/object/W_1876-1117-360,6860,debtor,-,"TypeLegal documentSubtypepromissory note, with pledge"
Anu-[...],[...],,Male,Field,5894,-,-,-,-,-,-,"less probable","CBS 4986",,"Stolper 1985, no. 67",Murašû,"Legal document","17.VII.41 Art I",424,Nippur,Fingernails,https://cdli.ucla.edu/P261179,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490760,,,776,"debtor
sealer of the tablet",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,,,Male,,16042,Aplāya,Ša-Nabû-šū,Atû,Male,,8479,"less probable","BM 30174",,"Adelhofer 2017, no. 2",Atû,"Legal document","17.VII.12 Nbk II",593,Broken/Unclear,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1851-0101-124,1787,witness,-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,,,Male,,43753,Aplāya,-,-,Male,,17451,"highly probable","VAT 3000",,"San Nicolò and Ungnad 1929-1935, no. 648","Sîn-ilī (Babylon)","Legal document","03.V.36 Nbk II",569,Babylon,,-,-,-,-,-,5050,"witness, regular (mukinnu)","mār šipri ša dayyāni","TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Bānia,,Male,,37846,Aplāya,Bānia,-,Male,,11207,"highly probable","BM 77386",,"Kohler and Peiser 1891, pp. 35f.","Ea-eppēš-ilī C (Babylon)","Legal document","06.IX.10 Dar I",512,Babylon,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1884-0211-122,4402,"debtor
guarantor",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Bēl-iqīša,Atkuppu,Male,,63897,Aplāya,Bēl-iqīša,Atkuppu,Male,,22783,"highly probable","BM 31052",,"Nbk 142","Egibi Nūr-Sîn","Legal document","03.V.24 Nbk II",581,Babylon,"Other markings",https://cdli.ucla.edu/P405098,https://nabucco.arts.kuleuven.be/item/29119,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-779,7564,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Enlil-balāssu-[iqbi],,Male,,2921,-,-,-,-,-,-,"less probable","CBS 12983",,"Stolper 1985, no. 64",Murašû,"Legal document","17.[VII].41 Art I",424,Nippur,,https://cdli.ucla.edu/P267587,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490751,,,381,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Enlil-˹balāssu˺-iqbi,,Male,,5886,-,-,-,-,-,-,"less probable","CBS 5516",,"Stolper 1985, no. 66",Murašû,"Legal document","[-].VII.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261709,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490757,,,773,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Gimillu,,Male,Field,9057,Nabû-aplu-iddin,Gimillu,Ir’anni,Male,,16521,"highly probable","BM 30825",,"Abraham 2004, no. 118","Egibi Nūr-Sîn","Legal document","04.VII.15 Dar I",507,Šahrīn,,-,https://nabucco.arts.kuleuven.be/item/32518,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&l=a&c=1&t=1.4/5/96/1/1661144,-,https://www.britishmuseum.org/collection/object/W_1876-1117-552,1174,debtor,-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Kalbāya,Eppēš-ilī,Male,,53747,Aplāya,Kalbāya,Eppēš-ilī,Male,,18267,"highly probable","BM 26624","BM 102002",unpublished,"Rē’i-alpi (Borsippa)","Legal document","04.IX.19 Dar I",503,Babylon,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-0514-442,6332,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Nabû-ēṭir,Egibi,Male,,63898,Aplāya,Nabû-ēṭir,Egibi,Male,,21345,"highly probable","BM 31052",,"Nbk 142","Egibi Nūr-Sîn","Legal document","03.V.24 Nbk II",581,Babylon,"Other markings",https://cdli.ucla.edu/P405098,https://nabucco.arts.kuleuven.be/item/29119,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-779,7564,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Nabû-nādin-ahi,,Male,,41590,Aplāya,Nabû-nādin-ahi,-,Male,,17395,"highly probable","VAT 3128",,"San Nicolò and Ungnad 1929-1935, no. 294","Sîn-ilī (Babylon)","Legal document","28?.VIII.[22]? Nbk II",[583]?,Bīt-Nabû-ileˀi,,-,-,-,-,-,4813,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Nabû-rēmanni,,Male,,12278,Aplāya,Nabû-rēmanni,-,Male,,9121,"highly probable","MNB 1130",,"Abraham 2004, no. 141","Egibi Nūr-Sîn","Legal document","10.XIIb.16 Dar I",505,Susa,"Seals, Epigraphs",https://cdli.ucla.edu/P387258,https://nabucco.arts.kuleuven.be/item/31282,-,-,-,1481,"witness, regular (mukinnu)",dayyānu,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Nādinu,Arad-Nergal,Male,,43750,Aplāya,Nādinu,Arad-Nergal,Male,,16435,"highly probable","VAT 3000",,"San Nicolò and Ungnad 1929-1935, no. 648","Sîn-ilī (Babylon)","Legal document","03.V.36 Nbk II",569,Babylon,,-,-,-,-,-,5050,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Nergal-iddin,,Male,Field,9052,Aplāya,Nergal-iddin,-,Male,,9115,"highly probable","BM 30825",,"Abraham 2004, no. 118","Egibi Nūr-Sîn","Legal document","04.VII.15 Dar I",507,Šahrīn,,-,https://nabucco.arts.kuleuven.be/item/32518,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&l=a&c=1&t=1.4/5/96/1/1661144,-,https://www.britishmuseum.org/collection/object/W_1876-1117-552,1174,"land owner",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Ninurta-iddin,,Male,,5887,-,-,-,-,-,-,"less probable","CBS 5516",,"Stolper 1985, no. 66",Murašû,"Legal document","[-].VII.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261709,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490757,,,773,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aplāya,Silim-ilāni,,Male,,50417,-,-,-,-,-,-,"less probable","CBS 5231",,"BE 10, 125",Murašû,"Legal document","22.VIII.07 Dar II",417,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261424,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133798,,,5921,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Aqara,Iddināya,,Male,,2928,-,-,-,-,-,-,"less probable","CBS 4987",,"Stolper 1985, no. 65",Murašû,"Legal document","20.VI.41 [Art I]",[424],Broken/Unclear,Seals,https://cdli.ucla.edu/P261180,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490754,,,382,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Bēl,Bēl-ēṭir,Egibi,Male,,63454,Arad-Bēl,Bēl-ēṭir,Egibi,Male,,21349,"highly probable","BM 33119",,"Nbk 42","Egibi Nūr-Sîn","Legal document","[-].V.05 Nbk II",600,Babylon,,-,https://nabucco.arts.kuleuven.be/item/30460,-,-,https://www.britishmuseum.org/collection/object/W_1879-0730-20,7504,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Bēl,Nādinu,Nabû-mukīn-apli,Male,,46258,Arad-Bēl,Nādinu,Nabû-mukīn-apli,Male,,16575,"highly probable","VAT 3076",,"San Nicolò and Ungnad 1929-1935, no. 413","Sîn-ilī (Babylon)","Legal document","05.III.13 Nbn",543,Borsippa,,-,-,-,-,-,5350,debtor,-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Bēl,Nergal-iddin,Egibi,Male,,45696,Arad-Bēl,Nergal-iddin,Egibi,Male,,13616,"highly probable","BM 30807",,"Wunsch 1993b, no. 159","Egibi Nūr-Sîn","Legal document","08.XI.08 Nbn",547,Babylon,,-,https://nabucco.arts.kuleuven.be/item/31384,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-534,5272,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Bēl,Šulāya,Ṭābih-kāri,Male,,15077,Arad-Bēl,Šulāya,Ṭābih-kāri,Male,,2701,"highly probable","BM 30999",,"Wunsch 1993b, no. 2","Egibi Nūr-Sîn","Legal document","16.X.28 Nbk II",576,Babylon,,-,https://nabucco.arts.kuleuven.be/item/32347,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-726,1823,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Bēl,Zēria,Nūr-Sîn,Male,,37861,Arad-Bēl,Zēria,Nūr-Sîn,Male,,9769,"highly probable","BM 77386",,"Kohler and Peiser 1891, pp. 35f.","Ea-eppēš-ilī C (Babylon)","Legal document","06.IX.10 Dar I",512,Babylon,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1884-0211-122,4402,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Egalmah,Nādinu,,Male,,50413,-,-,-,-,-,-,"less probable","CBS 5231",,"BE 10, 125",Murašû,"Legal document","22.VIII.07 Dar II",417,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261424,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133798,,,5921,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Enlil,Širikti-Ninurta,,Male,,5884,-,-,-,-,-,-,"less probable","CBS 5516",,"Stolper 1985, no. 66",Murašû,"Legal document","[-].VII.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261709,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490757,,,773,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Gula,Nabû-lē’i,Bā’iru,Male,Slave,60254,Arad-Gula,Nabû-lē’i,Bā’iru,Male,,21417,"highly probable","BM 30262",,"Wunsch 1997-1998, no. 11","Egibi Nūr-Sîn","Legal document","22.XII.08 Nbn",547,Babylon,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1876-1016-12,7129,debtor,-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Gula,Nabû-šumu-iškun,Balīhû,Male,,37888,Arad-Gula,Nabû-šumu-iškun,Balīhû,Male,,10193,"highly probable","BM 77386",,"Kohler and Peiser 1891, pp. 35f.","Ea-eppēš-ilī C (Babylon)","Legal document","06.IX.10 Dar I",512,Babylon,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1884-0211-122,4402,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
Arad-Marduk,Nabû-šumu-iddin,Nūr-Sîn,Male,,37864,Arad-Marduk,Nabû-šumu-iddin,Nūr-Sîn,Male,,9667,"highly probable","BM 77386",,"Kohler and Peiser 1891, pp. 35f.","Ea-eppēš-ilī C (Babylon)","Legal document","06.IX.10 Dar I",512,Babylon,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1884-0211-122,4402,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge"
