Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Nabonidus,,,Male,,58418,Nabonidus,-,-,Male,,16380,"highly probable","BM 30523",,"Nbn 626","Egibi Nūr-Sîn","Legal document","01.VII.12 Nbn",544,Hursag-kalamma,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-250,6901,"king in date","šar Bābili","TypeLegal documentSubtypemanumission"
Nabû-balāssu-iqbi,[...],[...],Male,,37276,Nabû-balāssu-iqbi,[...],[...],Male,,27697,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypemanumission"
Nabû-bān-ahi,Esagil-mukīn-apli,Bēlia’u,Male,,167,Nabû-bān-ahi,Esagil-mukīn-apli,Bēlia’u,Male,,22601,"highly probable","BM 102251","BM 94594","Waerzeggers 2010, no. 5","Ilia A+B","Legal document","10.III.22? Nbk II",583?,Borsippa,,https://cdli.ucla.edu/P202351,-,-,-,https://www.britishmuseum.org/collection/object/W_1906-0512-172,18,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypemanumission"
Nabû-bān-ahi,Nabû-šumu-[...],[...],Male,,169,Nabû-bān-ahi,Nabû-šumu-līšir,[...],Male,,26019,probable,"BM 102251","BM 94594","Waerzeggers 2010, no. 5","Ilia A+B","Legal document","10.III.22? Nbk II",583?,Borsippa,,https://cdli.ucla.edu/P202351,-,-,-,https://www.britishmuseum.org/collection/object/W_1906-0512-172,18,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypemanumission"
Nabû-bēlšunu,Nabû-zēru-ukīn,Ilšu-abūšu,Male,,162,Nabû-bēlšunu,Nabû-zēru-ukīn,Ilšu-abūšu,Male,,22634,"highly probable","BM 102251","BM 94594","Waerzeggers 2010, no. 5","Ilia A+B","Legal document","10.III.22? Nbk II",583?,Borsippa,,https://cdli.ucla.edu/P202351,-,-,-,https://www.britishmuseum.org/collection/object/W_1906-0512-172,18,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypemanumission"
"Nabû-kīnu-iddin (?)",[...],[...],Male,,170,Nabû-kīnu-iddin,[...],[...],Male,,28807,"highly probable","BM 102251","BM 94594","Waerzeggers 2010, no. 5","Ilia A+B","Legal document","10.III.22? Nbk II",583?,Borsippa,,https://cdli.ucla.edu/P202351,-,-,-,https://www.britishmuseum.org/collection/object/W_1906-0512-172,18,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypemanumission"
Nabû-lē’i,Rēmūt-Nabû,Rē’i-alpi,Male,Other,37246,Nabû-lē’i,Rēmūt-Nabû,Rē’i-alpi,Male,,22686,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,donor,-,"TypeLegal documentSubtypemanumission"
Nabû-mukīn-zēri,Nabû-lē’i,Rē’i-alpi,Male,Other,37252,Nabû-mukīn-zēri,Nabû-lē’i,Rē’i-alpi,Male,,24621,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,donee,-,"TypeLegal documentSubtypemanumission"
Nabû-nādin-ahi,Kiribtu,Ilī-bāni,Male,,166,Nabû-nādin-ahi,Kiribtu,Ilī-bāni,Male,,22769,"highly probable","BM 102251","BM 94594","Waerzeggers 2010, no. 5","Ilia A+B","Legal document","10.III.22? Nbk II",583?,Borsippa,,https://cdli.ucla.edu/P202351,-,-,-,https://www.britishmuseum.org/collection/object/W_1906-0512-172,18,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypemanumission"
Nabû-šumu-iddin,[...],Itinnu,Male,,37240,Nabû-šumu-iddin,[...],Itinnu,Male,,27608,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,litigant,-,"TypeLegal documentSubtypemanumission"
Nabû-šumu-iddin,[...],Itinnu,Male,,37264,Nabû-šumu-iddin,[...],Itinnu,Male,,27609,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypemanumission"
Nabû-šumu-iškun,[...]-tēšî-ēṭir,Esagilāya,Male,,37261,Nabû-šumu-iškun,[...]-tēšî-ēṭir,Esagilāya,Male,,25434,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypemanumission"
Nebuchadnezzar,,,Male,,7665,Nebuchadnezzar,-,-,Male,,16374,"highly probable","BM 102251","BM 94594","Waerzeggers 2010, no. 5","Ilia A+B","Legal document","10.III.22? Nbk II",583?,Borsippa,,https://cdli.ucla.edu/P202351,-,-,-,https://www.britishmuseum.org/collection/object/W_1906-0512-172,18,"king in date",-,"TypeLegal documentSubtypemanumission"
Nebuchadnezzar,,,Male,,37285,Nebuchadnezzar,-,-,Male,,16374,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,"king in date",šarru,"TypeLegal documentSubtypemanumission"
Nergal-šumu-iddin,Nādin-ahi,Bēl-[...],Male,,58417,Nergal-šumu-iddin,Nādin-ahi,Bēl-[...],Male,,24447,"highly probable","BM 30523",,"Nbn 626","Egibi Nūr-Sîn","Legal document","01.VII.12 Nbn",544,Hursag-kalamma,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-250,6901,"sealer of the tablet",-,"TypeLegal documentSubtypemanumission"
Nergal-ušallim,,Išparu,Male,,37258,Nergal-ušallim,-,Išparu,Male,,25585,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,"passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypemanumission"
Ninlil-kēširat,,,Female,,37255,Ninlil-kēširat,-,-,Female,,27537,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,"passive (mentioned in relation to sb or sth else)",qallatu,"TypeLegal documentSubtypemanumission"
Šala-enqet,,,Female,,58415,Šala-enqet,-,-,Female,,20085,"highly probable","BM 30523",,"Nbn 626","Egibi Nūr-Sîn","Legal document","01.VII.12 Nbn",544,Hursag-kalamma,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-250,6901,"manumitted slave",-,"TypeLegal documentSubtypemanumission"
Šulāya,Ṣillāya,Ilia,Male,"Garden, Prebend",153,Šulāya,Ṣillāya,Ilia,Male,"Brother of Itti-Nabû-balāṭu and Šāpik-zēri",21983,"highly probable","BM 102251","BM 94594","Waerzeggers 2010, no. 5","Ilia A+B","Legal document","10.III.22? Nbk II",583?,Borsippa,,https://cdli.ucla.edu/P202351,-,-,-,https://www.britishmuseum.org/collection/object/W_1906-0512-172,18,"donor
employer
manumitter",-,"TypeLegal documentSubtypemanumission"
Zababa-iddin,,,Male,,58416,Zababa-iddin,-,-,Male,,24663,"highly probable","BM 30523",,"Nbn 626","Egibi Nūr-Sîn","Legal document","01.VII.12 Nbn",544,Hursag-kalamma,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-250,6901,"manumitted slave",-,"TypeLegal documentSubtypemanumission"
[...],Marduk-erība,[...],Male,,37279,[...],Marduk-erība,[...],Male,,27121,"highly probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypemanumission"
[...],[...]-erība,[...],Male,,37282,-,-,-,-,-,-,"less probable","BM 82655",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","06.XII.[-] Nbk II",-,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-1,4339,"scribe (šāṭir ṭuppi)",-,"TypeLegal documentSubtypemanumission"
