Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Ahu-iddin,Ir’anni(?),,Male,"Field, Land",44761,-,-,-,-,-,-,"less probable","CBS 5227",,"BE 10, 26",Murašû,"Legal document","02.IV.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261420,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132511,,,5134,"land owner
passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ahu-iddin,Lâbâši,,Male,,46764,-,-,-,-,-,-,"less probable","CBS 5254",,"BE 10, 36",Murašû,"Legal document","02.V.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261448,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132641,,,5419,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ahu-iddin,Lâbâši,,Male,,47761,-,-,-,-,-,-,"less probable","CBS 5357",,"BE 10, 57",Murašû,"Legal document","08.VII.02 Dar II",422,Nippur,Seals,https://cdli.ucla.edu/P261551,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132914,,,5534,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ahu-iddin,Nidinti-Bēl,,Male,Land,44722,-,-,-,-,-,-,"less probable","CBS 5198",,"BE 10, 25",Murašû,"Legal document","[-].III.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261390,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132498,,,5131,"debtor
leaves fingernail marking(s)","ša haṭru ša maqtūtu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ahu-iddin,˹Lâ˺[bâ]ši,,Male,,46789,-,-,-,-,-,-,"less probable","CBS 5375",,"BE 10, 37",Murašû,"Legal document","02.V.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261569,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132654,,,5420,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ahu-ittannu,Bēl-iddin,,Male,Land,44783,-,-,-,-,-,-,"less probable","CBS 5259",,"BE 10, 27",Murašû,"Legal document","06.IV.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261453,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132524,,,5137,-,-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ahu-nūrī,Uballissu-Marduk,,Male,,47207,-,-,-,-,-,-,"less probable","CBS 5354",,"BE 10, 45",Murašû,"Legal document","01.VI.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261548,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132758,,,5475,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ahu-umēšu,,,Male,Field,46706,-,-,-,-,-,-,"less probable","CBS 5204",,"BE 10, 33",Murašû,"Legal document","02.IV.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261397,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132602,,,5414,"land owner
passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ahūšunu,Aplāya,,Male,,43586,-,-,-,-,-,-,"less probable","CBS 5335",,"BE 9, 97",Murašû,"Legal document","25.VI.41 Art I",424,Nippur,Fingernails,https://cdli.ucla.edu/P261529,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044954,,,5018,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Amīl-Enlil,Ninurta-lē’i,,Male,Field,9176,-,-,-,-,-,-,"less probable","CBS 12874",,"Stolper 1985, no. 70",Murašû,"Legal document","03.[-].[29] [Art I]",[436/435],Broken/Unclear,Fingernails,https://cdli.ucla.edu/P267475,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490769,,,1182,"debtor
leaves fingernail marking(s)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Amīl-Marduk,,,Male,,23662,Amīl-Marduk,-,-,Male,,16419,"highly probable","BM 30300",,"Wunsch 1993b, no. 55","Egibi Nūr-Sîn","Legal document","13.VI.01 AM",561,Babylon,,https://cdli.ucla.edu/P481200,https://nabucco.arts.kuleuven.be/item/29089,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-20,2878,"king in date","šar Bābili","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Amiṣiri’,,,Female,Land,47199,-,-,-,-,-,-,"less probable","CBS 5354",,"BE 10, 45",Murašû,"Legal document","01.VI.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261548,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132758,,,5475,"land owner
passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Ammašī,,,Male,Field,46705,-,-,-,-,-,-,"less probable","CBS 5204",,"BE 10, 33",Murašû,"Legal document","02.IV.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261397,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132602,,,5414,"land owner
passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Female,,15433,Anonymous,-1,-1,Female,-,20145,"highly probable","BM 30874",,"Wunsch 1993b, no. 10","Egibi Nūr-Sîn","Legal document","16.VIII.33 Nbk II",572,Babylon,,-,https://nabucco.arts.kuleuven.be/item/29185,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-601,1888,pledge,-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,,47524,-,-,-,-,-,-,"less probable","CBS 5278",,"BE 10, 51",Murašû,"Legal document","15.VII.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261472,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132836,,,5496,"passive (mentioned in relation to sb or sth else)","šaknu (b)","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,,59143,-,-,-,-,-,-,"less probable","BM 30443",,"Ner 39","Egibi Nūr-Sîn","Legal document","10.VI.02 Ner",558,Babylon,,-,https://nabucco.arts.kuleuven.be/item/32050,-,,https://www.britishmuseum.org/collection/object/W_1876-1117-170,6992,"creditor
represented by agent","mār šarri","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Land,44398,-,-,-,-,-,-,"less probable","CBS 5356",,"BE 10, 14",Murašû,"Legal document","05.II.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261550,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132355,,,5099,"passive (mentioned in relation to sb or sth else)","bēl qašti
ša haṭru ša šušānē ša mārē hisannu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Land,44429,-,-,-,-,-,-,"less probable","CBS 5318",,"BE 10, 17",Murašû,"Legal document","06.III.01 Dar II",423,Nippur,,https://cdli.ucla.edu/P261512,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132394,,,5105,debtor,"bēl qašāti
ša haṭru ša bīt hammatāya","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Land,44563,-,-,-,-,-,-,"less probable","CBS 5326",,"BE 10, 19",Murašû,"Legal document","07.III.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261520,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132420,,,5109,"debtor
passive (mentioned in relation to sb or sth else)","bēl qašāti
ša haṭru ša maqtūtu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Land,44589,-,-,-,-,-,-,"less probable","CBS 5225",,"BE 10, 20",Murašû,"Legal document","07.III.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261418,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132433,,,5117,debtor,"bēl qašāti
ša haṭru ša maqtūtu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Land,44728,-,-,-,-,-,-,"less probable","CBS 5198",,"BE 10, 25",Murašû,"Legal document","[-].III.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261390,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132498,,,5131,"debtor
passive (mentioned in relation to sb or sth else)","bēl qašāti
ša haṭru ša maqtūtu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Land,47110,-,-,-,-,-,-,"less probable","CBS 5245",,"BE 10, 41",Murašû,"Legal document","06.VI.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261438,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132706,,,5457,debtor,"bēl qašti
ša haṭru ša šušānē ša nakkandu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Land,47373,-,-,-,-,-,-,"less probable","CBS 5193",,"BE 10, 49",Murašû,"Legal document","06.III.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261385,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132810,,,5494,"debtor
land owner","bēl qašti
ša haṭru ša šušānē ša mārē hisannu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Field,10967,-,-,-,-,-,-,"less probable","CBS 12966",,"Stolper 1985, no. 76",Murašû,"Legal document",-,-,Broken/Unclear,,https://cdli.ucla.edu/P267569,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490827,,,1289,debtor,"bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Field,11042,-,-,-,-,-,-,"less probable","CBS 12964",,"Stolper 1985, no. 74",Murašû,"Legal document","05.[V].[34] Art I",[431],Addiyāya,,https://cdli.ucla.edu/P267567,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490821,,,1280,debtor,"bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anonymous,,,Male,Field,46702,-,-,-,-,-,-,"less probable","CBS 5204",,"BE 10, 33",Murašû,"Legal document","02.IV.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261397,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132602,,,5414,"debtor
passive (mentioned in relation to sb or sth else)","bēl qašāti
ša haṭru ša sēpirē ša uqu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,,15436,-,-,-,-,-,-,"less probable","BM 30874",,"Wunsch 1993b, no. 10","Egibi Nūr-Sîn","Legal document","16.VIII.33 Nbk II",572,Babylon,,-,https://nabucco.arts.kuleuven.be/item/29185,-,-,https://www.britishmuseum.org/collection/object/W_1876-1117-601,1888,pledge,-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,27421,-,-,-,-,-,-,"less probable","CBS 5388",,"BE 9, 22",Murašû,"Legal document","04.X.30 Art I",434,Nippur,Fingernails,https://cdli.ucla.edu/P261582,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042974,,,3244,"passive (mentioned in relation to sb or sth else)",kinattu,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,29137,-,-,-,-,-,-,"less probable","CBS 5393",,"BE 9, 31",Murašû,"Legal document","05.XII.32 Art I",432,Nippur,"Epigraphs, Fingernails",https://cdli.ucla.edu/P261587,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043235,,,3415,"debtor
passive (mentioned in relation to sb or sth else)",kinattu,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,29590,-,-,-,-,-,-,"less probable","CBS  5334",,"BE 9, 36",Murašû,"Legal document","05.V.34 Art I",431,Addiyāya,Fingernails,https://cdli.ucla.edu/P261528,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043378,,,3451,debtor,"bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,43526,-,-,-,-,-,-,"less probable","CBS 5432",,"BE 9, 96",Murašû,"Legal document","25.VI.41 Art I",424,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261626,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044930,,,5015,"debtor
passive (mentioned in relation to sb or sth else)","bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,44301,-,-,-,-,-,-,"less probable","CBS 5257",,"BE 10, 8",Murašû,"Legal document","15.I.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261451,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132277,,,5092,debtor,kinattu,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,44491,-,-,-,-,-,-,"less probable","CBS 5187",,"BE 10, 18",Murašû,"Legal document","07.III.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261379,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132407,,,5106,"debtor
passive (mentioned in relation to sb or sth else)","bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,44656,-,-,-,-,-,-,"less probable","CBS 5282",,"BE 10, 23",Murašû,"Legal document","13.III.01 Dar II",423,Nippur,Fingernails,https://cdli.ucla.edu/P261476,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132472,,,5124,debtor,"bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,46802,-,-,-,-,-,-,"less probable","CBS 5264",,"BE 10, 38",Murašû,"Legal document","09.V.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261458,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132667,,,5421,"land owner
passive (mentioned in relation to sb or sth else)",kinattu,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,47304,-,-,-,-,-,-,"less probable","CBS 5320",,"BE 10, 46",Murašû,"Legal document","02.VI?.01 Dar II",423,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261514,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132771,,,5479,"debtor
land owner
leaves fingernail marking(s)","bēl qašāti
ša haṭru ša rēˀû","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,47331,-,-,-,-,-,-,"less probable","CBS 5196",,"BE 10, 47",Murašû,"Legal document","06.III.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261388,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132784,,,5492,"debtor
land owner","bēl qašāti
ša haṭru ša šušānē ša bīt hammatāya","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,47355,-,-,-,-,-,-,"less probable","CBS 5350",,"BE 10, 48",Murašû,"Legal document","06.III.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261544,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132797,,,5493,"debtor
land owner
leaves fingernail marking(s)","bēl qašāti
ša haṭru ša šušānē ša bīt hammatāya","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,47411,-,-,-,-,-,-,"less probable","CBS 5278",,"BE 10, 51",Murašû,"Legal document","15.VII.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261472,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132836,,,5496,"debtor
land owner","bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,49270,-,-,-,-,-,-,"less probable","CBS 5140",,"BE 10, 98",Murašû,"Legal document","[-].[-].04 Dar II",420/419,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261332,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133447,,,5736,"debtor
land owner","bēl qašti
ša haṭru ša limītu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Land,49272,-,-,-,-,-,-,"less probable","CBS 5140",,"BE 10, 98",Murašû,"Legal document","[-].[-].04 Dar II",420/419,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261332,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133447,,,5736,"debtor
land owner","bēl qašti
ša haṭru ša limītu","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Field,46554,-,-,-,-,-,-,"less probable","CBS 5157",,"BE 10, 30",Murašû,"Legal document","20.IV.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261349,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132563,,,5396,"passive (mentioned in relation to sb or sth else)","bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Field,46667,-,-,-,-,-,-,"less probable","CBS 5190",,"BE 10, 32",Murašû,"Legal document","26?.IV.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261382,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132589,,,5412,"passive (mentioned in relation to sb or sth else)",gardu,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Field,46721,-,-,-,-,-,-,"less probable","CBS 5223",,"BE 10, 34",Murašû,"Legal document","07+[x].IV.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261416,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132615,,,5417,"debtor
land owner
leaves fingernail marking(s)","bēl qašti
ša haṭru ša mahiṣē ša imitti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Field,46740,-,-,-,-,-,-,"less probable","CBS 5274",,"BE 10, 35",Murašû,"Legal document","01.V.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261468,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132628,,,5418,"debtor
land owner
leaves fingernail marking(s)","bēl qašti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
"Anonymous group",,,Male,Field,46754,-,-,-,-,-,-,"less probable","CBS 5254",,"BE 10, 36",Murašû,"Legal document","02.V.01 Dar II",423,Nippur,Seals,https://cdli.ucla.edu/P261448,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132641,,,5419,"debtor
land owner","bēl qašāti
ša haṭru ša tašlīšāni ša imitti","TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anu-ana-kussêšu,Nidinti-Bēl,,Male,Land,44019,-,-,-,-,-,-,"less probable","CBS 5260",,"BE 9, 105",Murašû,"Legal document","17.VII.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261454,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045146,,,5073,debtor,-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Anu-iddin,Nidinti-Bēl,,Male,Land,44018,-,-,-,-,-,-,"less probable","CBS 5260",,"BE 9, 105",Murašû,"Legal document","17.VII.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261454,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045146,,,5073,debtor,-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
Aplāya,Ahhē-ēreš,,Male,,29140,-,-,-,-,-,-,"less probable","CBS 5393",,"BE 9, 31",Murašû,"Legal document","05.XII.32 Art I",432,Nippur,"Epigraphs, Fingernails",https://cdli.ucla.edu/P261587,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043235,,,3415,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypepromissory note, with pledge and without interest"
