Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Bān-zēri,[...],Arad-[...],Male,Land,15691,Bān-zēri,[...],Arad-[...],Male,,6871,"highly probable","MMA 86.11.384a-b",,"CTMMA 3, no. 36","Esagilāya B","Legal document","[-].V.[-] Cyr",-,"Ālu-eššu (near Babylon)",,https://cdli.ucla.edu/P412314,,,,,1969,"land owner",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-ahhē-iddin,[...],,Male,,15718,Bēl-ahhē-iddin,[...],-,Male,,6895,"highly probable","MMA 86.11.384a-b",,"CTMMA 3, no. 36","Esagilāya B","Legal document","[-].V.[-] Cyr",-,"Ālu-eššu (near Babylon)",,https://cdli.ucla.edu/P412314,,,,,1969,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-ahhē-ittannu,Sîn-ilī,Bēl-eṭēri,Male,,6905,Bēl-ahu-ittannu,Sîn-ilī,Bēl-eṭēri,Male,,5950,"highly probable","BM 42332+",,"Jursa 1999, p. 139","Šangû-Šamaš A","Legal document","10.XII.19 Dar I",502,Sippar,,-,https://nabucco.arts.kuleuven.be/item/32881,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328143,-,https://www.britishmuseum.org/collection/object/W_1881-0701-1374,914,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-bullissu,Dāmamiazta,,Male,Land,43970,-,-,-,-,-,-,"less probable","CBS 5435",,"BE 9, 102",Murašû,"Legal document","16.VII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261629,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045074,,,5069,"land owner
lessor
sealer of the tablet","šaknu ša banaikānu
uštarbar","TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-bullissu,Nabû-ittan[nu],,Male,,25099,-,-,-,-,-,-,"less probable","CBS 5378",,"BE 9, 3",Murašû,"Legal document","26.II.13 Art I",452,Bīt-Mūrānu,,https://cdli.ucla.edu/P261572,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042471,-,-,3010,lessee,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-ēṭir,Šarā-il,,Male,,43973,-,-,-,-,-,-,"less probable","CBS 5435",,"BE 9, 102",Murašû,"Legal document","16.VII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261629,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045074,,,5069,"sealer of the tablet
witness, regular (mukinnu)",uštarbar,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-iddin,,,Male,,16873,Bēl-iddin,Nabû-šumu-līšir,Šangû-Ištar-Bābili,Male,,6112,"less probable","MMA 86.11.98",,"CTMMA 3, no. 92","Šangû-Šamaš A","Legal document","30.[I]?.21 Dar I",501,Sippar,,https://cdli.ucla.edu/P412370,https://nabucco.arts.kuleuven.be/item/32773,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328092,-,-,2212,lessor,ṭupšarru,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-kāṣir,Niqūdu,Isinnāya,Male,,6908,Bēl-kāṣir,Niqūdu,Isinnāya,Male,,13483,"highly probable","BM 42332+",,"Jursa 1999, p. 139","Šangû-Šamaš A","Legal document","10.XII.19 Dar I",502,Sippar,,-,https://nabucco.arts.kuleuven.be/item/32881,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328143,-,https://www.britishmuseum.org/collection/object/W_1881-0701-1374,914,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-n[a-...],[...],,Male,,15712,Bēl-na[...],[...],-,Male,,6979,"highly probable","MMA 86.11.384a-b",,"CTMMA 3, no. 36","Esagilāya B","Legal document","[-].V.[-] Cyr",-,"Ālu-eššu (near Babylon)",,https://cdli.ucla.edu/P412314,,,,,1969,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,6902,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,"highly probable","BM 42332+",,"Jursa 1999, p. 139","Šangû-Šamaš A","Legal document","10.XII.19 Dar I",502,Sippar,,-,https://nabucco.arts.kuleuven.be/item/32881,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328143,-,https://www.britishmuseum.org/collection/object/W_1881-0701-1374,914,lessee,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,17251,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,"highly probable","MMA 86.11.98",,"CTMMA 3, no. 92","Šangû-Šamaš A","Legal document","30.[I]?.21 Dar I",501,Sippar,,https://cdli.ucla.edu/P412370,https://nabucco.arts.kuleuven.be/item/32773,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328092,-,-,2212,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-šumu-iškun,,,Male,,1303,Bēl-šumu-iškun,-,-,Male,,13765,"highly probable","BM 74487",,"Waerzeggers 2014, no. 10","Ṣāhit-ginê A","Legal document","26.I.07 Cam",523,Ālu-ša-Bēlšunu,,-,http://nabucco.arts.kuleuven.be/item/27826,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-209,162,"lessor
represented by agent","šanû ša mašenni","TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēl-uballiṭ,Iqīšāya,Ṣāhit-sattukki,Male,,1388,Bēl-uballiṭ,Iqīšāya,Ṣāhit-ginê,Male,,13788,"highly probable","BM 74487",,"Waerzeggers 2014, no. 10","Ṣāhit-ginê A","Legal document","26.I.07 Cam",523,Ālu-ša-Bēlšunu,,-,http://nabucco.arts.kuleuven.be/item/27826,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-209,162,"lessee
sub-lessor",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēlšunu,,,Male,Slave,1391,Bēlšunu,Nabû-nāṣir,-,Male,,13864,"less probable","BM 74487",,"Waerzeggers 2014, no. 10","Ṣāhit-ginê A","Legal document","26.I.07 Cam",523,Ālu-ša-Bēlšunu,,-,http://nabucco.arts.kuleuven.be/item/27826,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-209,162,broken/unclear,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bēlšunu,[...],,Male,Slave,1415,Bēlšunu,Nabû-nāṣir,-,Male,,13864,"less probable","BM 74487",,"Waerzeggers 2014, no. 10","Ṣāhit-ginê A","Legal document","26.I.07 Cam",523,Ālu-ša-Bēlšunu,,-,http://nabucco.arts.kuleuven.be/item/27826,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-209,162,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Bulluṭu,Nabû-šumu-iddin,[...],Male,,18976,Bulluṭu,Nabû-šumu-iddin,[...],Male,,13481,"highly probable","NBC 8400",,"Joannès 1989, pp. 351-352","Ea-ilūtu-bāni, Ilī-bāni, Nanāhu","Legal document","11.X.10+[x] [Npl]","[after 615]",Borsippa,,https://cdli.ucla.edu/P299761,https://nabucco.arts.kuleuven.be/item/24829,,,,1933,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Cambyses,,,Male,,8301,Cambyses,-,-,Male,,16420,"highly probable","BM 74487",,"Waerzeggers 2014, no. 10","Ṣāhit-ginê A","Legal document","26.I.07 Cam",523,Ālu-ša-Bēlšunu,,-,http://nabucco.arts.kuleuven.be/item/27826,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-209,162,"king in date","šar Bābili šar mātāti","TypeLegal documentSubtypelease contract (ana errēšūti)"
Cambyses,,,Male,,46011,Cambyses,-,-,Male,,16420,"highly probable","BM 82660",,unpublished,"Ilia A+B","Legal document","25.VIII.03 Cam",527,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0716-6,5314,"king in date","šar Bābili šar mātāti","TypeLegal documentSubtypelease contract (ana errēšūti)"
Cyrus,,,Male,,15721,Cyrus,-,-,Male,,16416,"highly probable","MMA 86.11.384a-b",,"CTMMA 3, no. 36","Esagilāya B","Legal document","[-].V.[-] Cyr",-,"Ālu-eššu (near Babylon)",,https://cdli.ucla.edu/P412314,,,,,1969,"king in date","šar Bābili šar mātāti","TypeLegal documentSubtypelease contract (ana errēšūti)"
Darius,,,Male,,7699,Darius,-,-,Male,,16371,"highly probable","BM 94783",,"Waerzeggers 2010, no. 46","Ilia D","Legal document","03.[-].14 Dar I",508/507,Parakku-ša-Ištar,,https://cdli.ucla.edu/P521538,-,-,-,https://www.britishmuseum.org/collection/object/W_1901-1012-436,599,"king in date",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Darius,,,Male,,12677,Darius,-,-,Male,,16371,"highly probable","BM 42332+",,"Jursa 1999, p. 139","Šangû-Šamaš A","Legal document","10.XII.19 Dar I",502,Sippar,,-,https://nabucco.arts.kuleuven.be/item/32881,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328143,-,https://www.britishmuseum.org/collection/object/W_1881-0701-1374,914,"king in date","šar Bābili u mātāti","TypeLegal documentSubtypelease contract (ana errēšūti)"
Darius,,,Male,,17254,Darius,-,-,Male,,16371,"highly probable","MMA 86.11.98",,"CTMMA 3, no. 92","Šangû-Šamaš A","Legal document","30.[I]?.21 Dar I",501,Sippar,,https://cdli.ucla.edu/P412370,https://nabucco.arts.kuleuven.be/item/32773,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328092,-,-,2212,"king in date","šar Bābili šar mātāti","TypeLegal documentSubtypelease contract (ana errēšūti)"
Da[rius],,,Male,,56280,Darius,-,-,Male,,16371,"highly probable","BM 30818",,"Wunsch 2000b, no. 145","Egibi Nūr-Sîn","Legal document","[-].VII.05+[x] Dar I","after 517",Šuppatu,,-,https://nabucco.arts.kuleuven.be/item/29410,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328626,-,https://www.britishmuseum.org/collection/object/W_1876-1117-545,6642,"king in date","šar Bābili šar mātāti","TypeLegal documentSubtypelease contract (ana errēšūti)"
Enlil-hātin,Murašû,,Male,,25120,-,-,-,-,-,-,"less probable","CBS 5378",,"BE 9, 3",Murašû,"Legal document","26.II.13 Art I",452,Bīt-Mūrānu,,https://cdli.ucla.edu/P261572,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042471,-,-,3010,lessor,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Enlil-kāṣir,Na’id-Ninurta,,Male,,1024,-,-,-,-,-,-,"less probable","CBS 12981",,"Stolper 1985, no. 10",Murašû,"Legal document","04.[-].26 [Art I]",[439/438],Broken/Unclear,Seals,https://cdli.ucla.edu/P267585,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3484122,,,128,witness,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Enlil-šumu-iddin,Murašû,,Male,,43971,-,-,-,-,-,-,"less probable","CBS 5435",,"BE 9, 102",Murašû,"Legal document","16.VII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261629,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045074,,,5069,lessee,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Erība-Enlil,Enlil-bānī,,Male,,1018,-,-,-,-,-,-,"less probable","CBS 12981",,"Stolper 1985, no. 10",Murašû,"Legal document","04.[-].26 [Art I]",[439/438],Broken/Unclear,Seals,https://cdli.ucla.edu/P267585,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3484122,,,128,witness,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Erība-Enlil,Enlil-bānī,,Male,,43975,-,-,-,-,-,-,"less probable","CBS 5435",,"BE 9, 102",Murašû,"Legal document","16.VII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261629,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045074,,,5069,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Erība-Enlil,Mušēzibu,,Male,,25105,-,-,-,-,-,-,"less probable","CBS 5378",,"BE 9, 3",Murašû,"Legal document","26.II.13 Art I",452,Bīt-Mūrānu,,https://cdli.ucla.edu/P261572,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042471,-,-,3010,lessee,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Gūzānu,Nabû-šumu-ukīn,Ša-nāšišu,Male,,16870,Gūzānu,Nabû-šumu-ukīn,Ša-nāšišu,Male,,13175,"highly probable","MMA 86.11.98",,"CTMMA 3, no. 92","Šangû-Šamaš A","Legal document","30.[I]?.21 Dar I",501,Sippar,,https://cdli.ucla.edu/P412370,https://nabucco.arts.kuleuven.be/item/32773,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328092,-,-,2212,lessor,"šangû ša Sippar","TypeLegal documentSubtypelease contract (ana errēšūti)"
Gu[...]tu,,,Male,Land,15305,Gu[...]tu,-,-,Unclear,,12089,"highly probable","YBC 9163",,"Joannès 1989, pp. 326-327","Ea-ilūtu-bāni, Ilī-bāni, Nanāhu","Legal document","24.VIII.00 Nbk III",522,Borsippa,,https://cdli.ucla.edu/P309885,https://nabucco.arts.kuleuven.be/item/25348,,,,1856,broken/unclear,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Hanaqā,Arad-Gula,,Male,Field,25114,-,-,-,-,-,-,"less probable","CBS 5378",,"BE 9, 3",Murašû,"Legal document","26.II.13 Art I",452,Bīt-Mūrānu,,https://cdli.ucla.edu/P261572,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042471,-,-,3010,"land owner",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Hašdāya,Nadīn-apli,,Male,,25102,-,-,-,-,-,-,"less probable","CBS 5378",,"BE 9, 3",Murašû,"Legal document","26.II.13 Art I",452,Bīt-Mūrānu,,https://cdli.ucla.edu/P261572,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042471,-,-,3010,lessee,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Iddin-Nabû,Nabû-balāssu-iqbi,Balīhû,Male,,6919,Iddin-Nabû,Nabû-balāssu-iqbi,Balīhû,Male,,14018,"highly probable","BM 42332+",,"Jursa 1999, p. 139","Šangû-Šamaš A","Legal document","10.XII.19 Dar I",502,Sippar,,-,https://nabucco.arts.kuleuven.be/item/32881,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328143,-,https://www.britishmuseum.org/collection/object/W_1881-0701-1374,914,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Iddin-Nabû,Nabû-kāṣir,Šangû-Šamaš,Male,,12668,Iddin-Nabû,Nabû-kāṣir,Šangû-Šamaš,Male,,14019,"highly probable","BM 42332+",,"Jursa 1999, p. 139","Šangû-Šamaš A","Legal document","10.XII.19 Dar I",502,Sippar,,-,https://nabucco.arts.kuleuven.be/item/32881,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328143,-,https://www.britishmuseum.org/collection/object/W_1881-0701-1374,914,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Illûa,,Ilūtu-bāni,Male,,18967,Illûa,-,Ilūtu-bāni,Male,,13681,"highly probable","NBC 8400",,"Joannès 1989, pp. 351-352","Ea-ilūtu-bāni, Ilī-bāni, Nanāhu","Legal document","11.X.10+[x] [Npl]","[after 615]",Borsippa,,https://cdli.ucla.edu/P299761,https://nabucco.arts.kuleuven.be/item/24829,,,,1933,eponym,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Inbāya,,,Female,,6915,Inbāya,Nabû-šumu-iddin,Ile’’i-Marduk,Female,,5899,probable,"BM 42332+",,"Jursa 1999, p. 139","Šangû-Šamaš A","Legal document","10.XII.19 Dar I",502,Sippar,,-,https://nabucco.arts.kuleuven.be/item/32881,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328143,-,https://www.britishmuseum.org/collection/object/W_1881-0701-1374,914,"witness, special (ina ašābi)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Inbāya,[...],,Female,,16267,Inbāya,[...],-,Female,,7039,"highly probable","MMA 86.11.394a-b",,"CTMMA 3, no. 43","Esagilāya B","Legal document",-,-,Broken/Unclear,,https://cdli.ucla.edu/P412321,,,,,2176,neighbour,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Iqīšāya,[...],,Male,,25135,-,-,-,-,-,-,"less probable","CBS 5378",,"BE 9, 3",Murašû,"Legal document","26.II.13 Art I",452,Bīt-Mūrānu,,https://cdli.ucla.edu/P261572,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042471,-,-,3010,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Kalbāya,,,Male,,1300,Kalbāya,-,-,Male,,14110,"highly probable","BM 74487",,"Waerzeggers 2014, no. 10","Ṣāhit-ginê A","Legal document","26.I.07 Cam",523,Ālu-ša-Bēlšunu,,-,http://nabucco.arts.kuleuven.be/item/27826,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-209,162,"lessor
representative/agent","bēl piqitti","TypeLegal documentSubtypelease contract (ana errēšūti)"
Kāṣiru,[...],,Male,,1015,-,-,-,-,-,-,"less probable","CBS 12981",,"Stolper 1985, no. 10",Murašû,"Legal document","04.[-].26 [Art I]",[439/438],Broken/Unclear,Seals,https://cdli.ucla.edu/P267585,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3484122,,,128,broken/unclear,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Kidin-Sîn,Nidintu,,Male,,49863,Kidin-Sîn,Nidintu,-,Male,,17373,"highly probable","Unknown (IM)",,"UET 4, 45",Nidinti-Ea,"Legal document","17.VII.12+[x] Art II","after 393",Ur,Seals,https://cdli.ucla.edu/P414741,-,-,-,-,5795,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Kidinnu,[...],,Male,,25156,-,-,-,-,-,-,"less probable","CBS 5378",,"BE 9, 3",Murašû,"Legal document","26.II.13 Art I",452,Bīt-Mūrānu,,https://cdli.ucla.edu/P261572,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042471,-,-,3010,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
Lâbâši,Balāṭu,Esagilāya,Male,,15697,Lâbâši,Balāṭu,Esagilāya,Male,"His family name is once written Ina-Esagil[...].",6736,"highly probable","MMA 86.11.384a-b",,"CTMMA 3, no. 36","Esagilāya B","Legal document","[-].V.[-] Cyr",-,"Ālu-eššu (near Babylon)",,https://cdli.ucla.edu/P412314,,,,,1969,lessor,-,"TypeLegal documentSubtypelease contract (ana errēšūti)"
