Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
"Anonymous group",,,Male,,44186,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 10, 4",Murašû,"Legal document","14.XII.00 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P453360,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132225,,,5083,employee,kinattu,"TypeLegal documentSubtypework contract"
"Anonymous group",,,Male,,44187,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 10, 4",Murašû,"Legal document","14.XII.00 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P453360,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132225,,,5083,employee,sirāšû,"TypeLegal documentSubtypework contract"
"Anonymous group",,,Male,,45748,"Anonymous Group",-1,-1,Male,-,23311,"highly probable","VAT 3054",,"San Nicolò and Ungnad 1929-1935, no. 376","Sîn-ilī (Babylon)","Legal document","[-].II.05 Nbn",551,Babylon,,-,-,-,-,-,5249,"passive (mentioned in relation to sb or sth else)",ṣābu,"TypeLegal documentSubtypework contract"
"Anonymous group",,,Male,,48769,-,-,-,-,-,-,"less probable","VAT 3087",,"VS 6, 86","Sîn-ilī (Babylon)","Legal document","28.XII.13 Nbn",542,Babylon,,-,-,-,-,-,5357,"passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypework contract"
"Anonymous group",,,Male,,48770,-,-,-,-,-,-,"less probable","VAT 3087",,"VS 6, 86","Sîn-ilī (Babylon)","Legal document","28.XII.13 Nbn",542,Babylon,,-,-,-,-,-,5357,"passive (mentioned in relation to sb or sth else)","nišū bīti","TypeLegal documentSubtypework contract"
"Anonymous group",,,Male,Field,46539,-,-,-,-,-,-,"less probable","CBS 5283",,"BE 10, 29",Murašû,"Legal document","12.IV.01 Dar II",423,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P261477,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132550,,,5392,"passive (mentioned in relation to sb or sth else)",ikkaru,"TypeLegal documentSubtypework contract"
"Anonymous group",Ṭābia,Sîn-ilī,Male,,46166,"Anonymous Group",Ṭābia,Sîn-ilī,Male,,23919,"highly probable","VAT 3045",,"San Nicolò and Ungnad 1929-1935, no. 626","Sîn-ilī (Babylon)","Legal document","08.VI.12 Nbn",544,Babylon,,-,-,-,-,-,5333,employer,-,"TypeLegal documentSubtypework contract"
Anu-ēṭir,,,Male,,45371,Anu-ēṭir,-,-,Male,,16900,"highly probable","VAT 3118",,"San Nicolò and Ungnad 1929-1935, no. 625","Sîn-ilī (Babylon)","Legal document","12.XI.01 Nbn",554,Babylon,,-,-,-,-,-,5216,employee,-,"TypeLegal documentSubtypework contract"
Aplāya,Sîn-erība,,Male,,23455,Aplāya,Sîn-erība,-,Male,,15203,"highly probable","Unknown (IM)",,"UET 4, 109","Gallābu (Ur)","Legal document","25.IV.08 Art III",351,Ur,,https://cdli.ucla.edu/P414805,-,,,,2845,witness,-,"TypeLegal documentSubtypework contract"
Aqara,Iddināya,,Male,,34765,-,-,-,-,-,-,"less probable","CBS 5409",,"BE 9, 55",Murašû,"Legal document","12.IX.37 Art I",428,Nippur,Epigraphs,https://cdli.ucla.edu/P261603,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043881,,,3997,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Aqara,Šumu-ukīn,,Male,,44203,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 10, 4",Murašû,"Legal document","14.XII.00 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P453360,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132225,,,5083,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Aqub,Dabdamā,,Male,,14840,-,-,-,-,-,-,"less probable","CBS 5213",,"Stolper 1985, no. 91",Murašû,"Legal document","[28].[-].05 [Dar II]",[419/418],Til-Gabbāri,Fingernails,https://cdli.ucla.edu/P261406,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490912,,,1796,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Arad-Anunnītu,Nabû-silim,,Male,,64291,Arad-Anunnītu,Nabû-silim,-,Male,,22235,"highly probable","BM 33058",,"Dar 457","Egibi Nūr-Sîn","Legal document","16.IX.17 Dar I",504,Babylon,,-,-,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Strassmaier_Darius/1662326,-,https://www.britishmuseum.org/collection/object/W_1878-1028-11,7611,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Arad-Enlil,Širikti-Ninurta,,Male,,34777,-,-,-,-,-,-,"less probable","CBS 5409",,"BE 9, 55",Murašû,"Legal document","12.IX.37 Art I",428,Nippur,Epigraphs,https://cdli.ucla.edu/P261603,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043881,,,3997,"sealer of the tablet",-,"TypeLegal documentSubtypework contract"
Arad-Gula,Marduk-šumu-uṣur,Nabāya,Male,,7961,Arad-Gula,Marduk-šumu-uṣur,Nabāya,,,8,"highly probable","BM 30787",,"Abraham 2004, no. 94","Egibi Nūr-Sîn","Legal document","07.III.05 Dar I",517,Babylon,,-,https://nabucco.arts.kuleuven.be/item/30583,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&l=a&c=1&t=1.4/2/96/1/1655693,-,https://www.britishmuseum.org/collection/object/W_1876-1117-514,1066,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Arad-Gula,Ninurta-iddin,,Male,,44209,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 10, 4",Murašû,"Legal document","14.XII.00 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P453360,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132225,,,5083,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Arad-Sîn,Sîn-šumu-ukīn,Sîn-rīm-ilāni,Male,,47681,Arad-Sîn,Sîn-šumu-ukīn,Sîn-rīm-ilāni,Male,,18050,"highly probable","BM 113961",,"Tarasewicz 2018, no. 6",Imbia,"Legal document","28.XII.35 Dar I",486,Ur,,https://cdli.ucla.edu/P469315,-,-,-,https://www.britishmuseum.org/collection/object/W_1919-1011-51,5522,witness,-,"TypeLegal documentSubtypework contract"
Ardia,,Kudurrānu,Male,,102,Ardia,-,Kudurrānu,Male,,25706,"highly probable","BM 94638",,"Waerzeggers 2010, no. 3",Ahiya’ūtu,"Legal document","14.X.[-] Dar I",-,Borsippa,,https://cdli.ucla.edu/P521503,-,-,-,https://www.britishmuseum.org/collection/object/W_1901-1012-291,14,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Ardia,Bulluṭu,,Male,,44208,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 10, 4",Murašû,"Legal document","14.XII.00 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P453360,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132225,,,5083,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Ardia,Gimillu,Eppēš-ilī,Male,,36508,Arad-Gula,Gimillu,Eppēš-ilī,Male,,9676,"highly probable","CBS 327",,"San Nicolò 1935, pp. 22-23","Ea-eppēš-ilī A (Babylon)","Legal document","28.VI.05 Nbn",551,Babylon,,https://cdli.ucla.edu/P257773,,,,,4258,"employer
obligor
payer",-,"TypeLegal documentSubtypework contract"
Ardia,Kabtia,Ea-eppēš-ilī,Male,,90,Ardia,Kabtia,Ea-eppēš-ilī,Male,,1927,"highly probable","BM 30274",,"Abraham 2004, no. 8","Egibi Nūr-Sîn","Legal document","13.IV.24 Dar I",498,Babylon,,-,http://nabucco.arts.kuleuven.be/item/31540,-,-,https://www.britishmuseum.org/collection/object/W_1876-1016-24,13,employee,-,"TypeLegal documentSubtypework contract"
Ardia,Mušēzib-Marduk,Šangû-Ištar-Bābili,Male,,6285,Ardia,Mušēzib-Marduk,Šangû-Ištar-Bābili,Male,,5923,"highly probable","BM 74630",,"Waerzeggers 2014, no. 163","Ṣāhit-ginê A","Legal document","20.VIII.33 Dar I",489,Sippar,,-,https://nabucco.arts.kuleuven.be/item/27817,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-355,834,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypework contract"
Ardia,Nabû-alsi-ul-abāš,,Male,,39718,Ardia,Nabû-alsi-ul-abāš,-,Male,,26181,"highly probable","BM 17670",,unpublished,"Rē’i-alpi (Borsippa)","Legal document","25?.II.05 Cyr",534,Borsippa,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-1013-74,4621,employee,"širku ša Nabû","TypeLegal documentSubtypework contract"
Ardia,[...],Ilūtu-bāni,Male,,18874,Ardia,[...],Ilūtu-bāni,Male,,13642,"highly probable","L 1662",,"Joannès 1989, pp. 250-251","Ea-ilūtu-bāni, Ilī-bāni, Nanāhu","Legal document","03.III.06 Nbn",550,Borsippa,,,https://nabucco.arts.kuleuven.be/item/25174,,,,2104,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Arrabu,,,Male,,45747,Arrabu,-,-,Male,,17455,"highly probable","VAT 3054",,"San Nicolò and Ungnad 1929-1935, no. 376","Sîn-ilī (Babylon)","Legal document","[-].II.05 Nbn",551,Babylon,,-,-,-,-,-,5249,employee,qallu,"TypeLegal documentSubtypework contract"
Arrabu,Tukulti-Marduk,Eppēš-ilī,Male,,45039,Arrabu,Tukulti-Marduk,Eppēš-ilī,Male,,16914,"highly probable","VAT 3088",,"Sack 1972, no. 91","Sîn-ilī (Babylon)","Legal document","12.XI.01 AM",560,Ālu-ša-Nūrea,,-,-,-,-,-,5175,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Artaxerxes,,,Male,,14888,-,-,-,-,-,-,"less probable","CBS 13006",,"Stolper 1985, no. 93",Murašû,"Legal document","21.IV.40 Art I",425,Nippur,,https://cdli.ucla.edu/P268091,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490918,,,1802,"king in date","šar mātāti","TypeLegal documentSubtypework contract"
Artaxerxes,,,Male,,20680,Artaxerxes,-,-,Male,,16718,"highly probable","Unknown (IM)",,"UET 4, 48","Gallābu (Ur)","Legal document","04.[-].06 Art III",353/352,Ur,Fingernails,https://cdli.ucla.edu/P414744,-,,,,2512,"king in date",-,"TypeLegal documentSubtypework contract"
Artaxerxes,,,Male,,21010,Artaxerxes,-,-,Male,,16718,"highly probable","Unknown (IM)",,"UET 4, 49","Gallābu (Ur)","Legal document","12.[-].06 Art III",353/352,Ur,,https://cdli.ucla.edu/P414745,-,,,,2566,"king in date",šarru,"TypeLegal documentSubtypework contract"
Artaxerxes,,,Male,,23395,Artaxerxes,-,-,Male,,16718,"highly probable","Unknown (IM)",,"UET 4, 109","Gallābu (Ur)","Legal document","25.IV.08 Art III",351,Ur,,https://cdli.ucla.edu/P414805,-,,,,2845,"king in date","šar mātāti","TypeLegal documentSubtypework contract"
Artaxerxes,,,Male,,34774,-,-,-,-,-,-,"less probable","CBS 5409",,"BE 9, 55",Murašû,"Legal document","12.IX.37 Art I",428,Nippur,Epigraphs,https://cdli.ucla.edu/P261603,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043881,,,3997,"king in date","šar mātāti","TypeLegal documentSubtypework contract"
Ātanah-Ištar,[Nūh-Ištar],,Male,,21004,Ātanah-Ištar,Nūh-Ištar,-,Male,,15212,"highly probable","Unknown (IM)",,"UET 4, 49","Gallābu (Ur)","Legal document","12.[-].06 Art III",353/352,Ur,,https://cdli.ucla.edu/P414745,-,,,,2566,"employee
recipient",-,"TypeLegal documentSubtypework contract"
Ayadagalla,,,Male,,44157,Ayadagalla,-,-,Male,,16918,"highly probable","VAT 3015",,"San Nicolò and Ungnad 1929-1935, no. 151","Sîn-ilī (Babylon)","Legal document","06.VI.39 Nbk II",566,Harru-ša-Bānītu,,-,-,-,-,-,5084,"witness, regular (mukinnu)",šatammu,"TypeLegal documentSubtypework contract"
Bābu-ēreš,,,Male,,45376,Bābu-ēreš,-,-,Male,,16935,"highly probable","VAT 3118",,"San Nicolò and Ungnad 1929-1935, no. 625","Sîn-ilī (Babylon)","Legal document","12.XI.01 Nbn",554,Babylon,,-,-,-,-,-,5216,employee,-,"TypeLegal documentSubtypework contract"
Bābu-šarrat,Iqīša,,Female,,48768,Bābu-šarrat,Iqīša,Kutimmu,Female,,16549,"highly probable","VAT 3087",,"VS 6, 86","Sîn-ilī (Babylon)","Legal document","28.XII.13 Nbn",542,Babylon,,-,-,-,-,-,5357,employer,-,"TypeLegal documentSubtypework contract"
Balāssu,Nabû-mušētiq-uddi,Bā’iru,Male,,45038,Balāssu,Nabû-mušētiq-uddi,Bā’iru,Male,,16470,"highly probable","VAT 3088",,"Sack 1972, no. 91","Sîn-ilī (Babylon)","Legal document","12.XI.01 AM",560,Ālu-ša-Nūrea,,-,-,-,-,-,5175,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Balāssu,Šamaš-zēru-ibni,,Male,,44155,Balāssu,Šamaš-zēru-ibni,Amīl-Ea,Male,,16209,probable,"VAT 3015",,"San Nicolò and Ungnad 1929-1935, no. 151","Sîn-ilī (Babylon)","Legal document","06.VI.39 Nbk II",566,Harru-ša-Bānītu,,-,-,-,-,-,5084,employee,-,"TypeLegal documentSubtypework contract"
Balāṭu,Aqara,Dullupu,Male,,27067,Balāṭu,Aqara,Dullupu,Male,,8002,"highly probable","BM 54168",,"Nbk 202",Dullupu,"Legal document","26.V.29 Nbk II",576,Cutha,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1882-0522-289,3055,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Balāṭu,Bēlšunu,,Male,,44206,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 10, 4",Murašû,"Legal document","14.XII.00 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P453360,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132225,,,5083,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Balāṭu,Bēlšu[nu],,Male,,34756,-,-,-,-,-,-,"less probable","CBS 5409",,"BE 9, 55",Murašû,"Legal document","12.IX.37 Art I",428,Nippur,Epigraphs,https://cdli.ucla.edu/P261603,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043881,,,3997,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Balāṭu,Lâbâši,,Male,,23443,Balāṭu,Lâbâši,-,Male,,15221,"highly probable","Unknown (IM)",,"UET 4, 109","Gallābu (Ur)","Legal document","25.IV.08 Art III",351,Ur,,https://cdli.ucla.edu/P414805,-,,,,2845,"sealer of the tablet
witness",-,"TypeLegal documentSubtypework contract"
Balāṭu,Ṣillāya,Ilia,Male,,164,Itti-Nabû-balāṭu,Ṣillāya,Ilia,Male,"Brother of Šulāya and Šāpik-zēri. Husband of {{f}}Burāšu. Father of Nabû-ušallim and {{f}}Banunatu",21987,"highly probable","BM 102251","BM 94594","Waerzeggers 2010, no. 5","Ilia A+B","Legal document","10.III.22? Nbk II",583?,Borsippa,,https://cdli.ucla.edu/P202351,-,-,-,https://www.britishmuseum.org/collection/object/W_1906-0512-172,18,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Bānia,Nabû-šumu-ukīn,Bā’iru,Male,,19474,Bānia,Nabû-šumu-ukīn,Bā’iru,Male,,11606,"highly probable","L 1632",,"Joannès 1989, p. 236","Ea-ilūtu-bāni, Ilī-bāni, Nanāhu","Legal document","22.VIII.40 Nbk II",565,Borsippa,,,https://nabucco.arts.kuleuven.be/item/24982,,,,2083,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
Bānûnu,,,Male,Land,26965,Bānûnu,Kiribtu,Dullupu,Male,,8008,probable,"BM 54168",,"Nbk 202",Dullupu,"Legal document","26.V.29 Nbk II",576,Cutha,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1882-0522-289,3055,employer,-,"TypeLegal documentSubtypework contract"
Bēl-ahu-iddin,Bēl(?)-balāṭu,,Male,,48774,Bēl-ahu-iddin,Bēl-uballiṭ,-,Male,,16932,"highly probable","VAT 3087",,"VS 6, 86","Sîn-ilī (Babylon)","Legal document","28.XII.13 Nbn",542,Babylon,,-,-,-,-,-,5357,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypework contract"
Bēl-aplu-iddin,,,Male,,7928,Bēl-aplu-iddin,-,-,Male,,23306,"highly probable","BM 32851",,"Abraham 2004, no. 92","Egibi Nūr-Sîn","Legal document","15.I.05 Dar I",517,Babylon,,-,https://nabucco.arts.kuleuven.be/item/32512,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-egibi/1655612,-,https://www.britishmuseum.org/collection/object/W_1877-0417-2,1065,"passive (mentioned in relation to sb or sth else)","šākin ṭēm Bābili","TypeLegal documentSubtypework contract"
Bēl-aplu-iddin,Nergal-nāṣir,Rē’i-sīsê,Male,,36598,Bēl-aplu-iddin,Nergal-nāṣir,Rē’i-sīsê,Male,,10475,"highly probable","CBS 327",,"San Nicolò 1935, pp. 22-23","Ea-eppēš-ilī A (Babylon)","Legal document","28.VI.05 Nbn",551,Babylon,,https://cdli.ucla.edu/P257773,,,,,4258,witness,-,"TypeLegal documentSubtypework contract"
Bēl-asûa,,,Male,,7337,Bēl-asûa,-,-,Male,,26209,"highly probable","BM 29110",,"Waerzeggers 2010, no. 89",Bēlia’u,"Legal document","15.III.12 Dar I",510,Borsippa,,https://cdli.ucla.edu/P521576,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-1112-286,992,employee,ardu,"TypeLegal documentSubtypework contract"
Bēl-bullissu,Marduk-rēmanni,Ṣāhit-sattukki,Male,House,6279,Bēl-bullissu,Marduk-rēmanni,Ṣāhit-ginê,Male,,5959,probable,"BM 74630",,"Waerzeggers 2014, no. 163","Ṣāhit-ginê A","Legal document","20.VIII.33 Dar I",489,Sippar,,-,https://nabucco.arts.kuleuven.be/item/27817,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-355,834,employer,-,"TypeLegal documentSubtypework contract"
Bēl-erība,Bulluṭu,Itinnu,Male,,44159,Bēl-erība,Bulluṭu,Itinnu,Male,,16533,"highly probable","VAT 3015",,"San Nicolò and Ungnad 1929-1935, no. 151","Sîn-ilī (Babylon)","Legal document","06.VI.39 Nbk II",566,Harru-ša-Bānītu,,-,-,-,-,-,5084,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypework contract"
Bēl-erība,Kalbāya,Šumu-libši,Male,,91,Bēl-erība,Kalbāya,Šumu-libši,Male,,9,"highly probable","BM 30274",,"Abraham 2004, no. 8","Egibi Nūr-Sîn","Legal document","13.IV.24 Dar I",498,Babylon,,-,http://nabucco.arts.kuleuven.be/item/31540,-,-,https://www.britishmuseum.org/collection/object/W_1876-1016-24,13,employer,"rab hanšê","TypeLegal documentSubtypework contract"
Bēl-eṭēri-Na[bû],,,Male,,46171,Bēl-eṭēri-Nabû,-,-,Male,,16938,"highly probable","VAT 3045",,"San Nicolò and Ungnad 1929-1935, no. 626","Sîn-ilī (Babylon)","Legal document","08.VI.12 Nbn",544,Babylon,,-,-,-,-,-,5333,"object of transaction","nišū bīti","TypeLegal documentSubtypework contract"
Bēl-ēṭir,Bēl-iddin,,Male,,97,Bēl-ēṭir,Bēl-iddin,-,Male,,19466,"highly probable","BM 30274",,"Abraham 2004, no. 8","Egibi Nūr-Sîn","Legal document","13.IV.24 Dar I",498,Babylon,,-,http://nabucco.arts.kuleuven.be/item/31540,-,-,https://www.britishmuseum.org/collection/object/W_1876-1016-24,13,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypework contract"
Bēl-ibni,Aplāya,,Male,,14837,-,-,-,-,-,-,"less probable","CBS 5213",,"Stolper 1985, no. 91",Murašû,"Legal document","[28].[-].05 [Dar II]",[419/418],Til-Gabbāri,Fingernails,https://cdli.ucla.edu/P261406,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3490912,,,1796,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypework contract"
