Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Arad-Sutīti,Tabnēa,,Male,,65587,Arad-Sutīti,Tabnēa,-,Male,,26173,"highly probable","BM 103592",,"No publication","Balāṭu, slave of Rēmūt-Bēl","Legal document","06.IX.08 Dar I",514,Borsippa,,https://cdli.ucla.edu/P413441,-,-,-,https://www.britishmuseum.org/collection/object/W_1911-0408-282,7735,unclear,-,"TypeLegal documentSubtypeprebendary work contract"
Arad-Tašmētu,Taqīš-Gula,Sāmu,Male,,32029,Arad-Tašmētu,Taqīš-Gula,Sāmu,Male,,22881,"highly probable","BM 85229","BM 109190","Waerzeggers 2010, no. 155","Rē’i-alpi (Borsippa)","Legal document","02.II.16 Nbn",540,Borsippa,,https://cdli.ucla.edu/P404854,-,-,-,https://www.britishmuseum.org/collection/object/W_1899-0415-36,3658,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Ardia,Bēl-iddin,Arad-Nergal,Male,,6186,Ardia,Bēl-iddin,Arad-Nergal,Male,,13321,"highly probable","BM 78165",,"Waerzeggers 2014, no. 156","Ṣāhit-ginê A","Legal document","23.III.30 Dar I",492,Sippar,,-,https://nabucco.arts.kuleuven.be/item/28162,-,-,https://www.britishmuseum.org/collection/object/W_1888-0419-19,824,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Ardia,Mušēzib-Marduk,Šangû-Ištar-Bābili,Male,,6191,Ardia,Mušēzib-Marduk,Šangû-Ištar-Bābili,Male,,5923,"highly probable","BM 78165",,"Waerzeggers 2014, no. 156","Ṣāhit-ginê A","Legal document","23.III.30 Dar I",492,Sippar,,-,https://nabucco.arts.kuleuven.be/item/28162,-,-,https://www.britishmuseum.org/collection/object/W_1888-0419-19,824,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Ašarēdu,Nabû-ēṭir,Iddin-Papsukkal,Male,,31408,Ašarēdu,Nabû-ēṭir,Iddin-Papsukkal,Male,,22886,"highly probable","BM 26497","BM 26575","Waerzeggers 2010, no. 153","Rē’i-alpi (Borsippa)","Legal document","14.III.09 Nbn",547,Borsippa,,https://cdli.ucla.edu/P404840,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-0514-315,3601,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypeprebendary work contract"
Balāssu,Rēmūtu,Bā’iru,Male,,32461,Balāssu,Rēmūtu,Bā’iru,Male,,22892,"highly probable","BM 101982",,"Waerzeggers 2010, no. 165","Rē’i-alpi (Borsippa)","Legal document","28.V.06 Cam",524,Borsippa,,https://cdli.ucla.edu/P521620,-,-,-,https://www.britishmuseum.org/collection/object/W_1905-1113-7,3709,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Balāssu,Rēmūtu,Bā’iru,Male,,42022,Balāssu,Rēmūtu,Bā’iru,Male,,22892,"highly probable","BM 82696","BM 13151","MacGinnis 1999, no. 3","Rē’i-alpi (Borsippa)","Legal document","28.II.07 Cyr",532,Borsippa,,,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0717-14,4849,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Balāṭu,,,Male,,4690,Balāṭu,-,-,Male,,26189,"highly probable","BM 103474",,"Waerzeggers 2010, no. 49","Balāṭu, slave of Rēmūt-Bēl","Legal document","17.VIII.06+[x] Dar I",-,Borsippa,,https://cdli.ucla.edu/P413323,,,,https://www.britishmuseum.org/collection/object/W_1911-0408-164,602,prebend-performer,ardu,"TypeLegal documentSubtypeprebendary work contract"
Balāṭu,,,Male,,65643,Balāṭu,-,-,Male,,26189,"highly probable","MLC 360",,"BRM 1, 82","Balāṭu, slave of Rēmūt-Bēl","Legal document","03.VIII.27 Dar I",495,Broken/Unclear,,https://cdli.ucla.edu/P295163,,,,,7744,prebend-performer,qallu,"TypeLegal documentSubtypeprebendary work contract"
Balāṭu,Nabû-kēšir,Rabâ-ša-Ninurta,Male,,5678,Balāṭu,Nabû-kēšir,Rabâ-ša-Ninurta,Male,,4369,"highly probable","VAT 1933+",,"Baker 2004, no. 162",Nappāhu,"Legal document",-,-,Broken/Unclear,Seals,https://cdli.ucla.edu/P371519,https://nabucco.arts.kuleuven.be/item/22297,,,,748,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Balāṭu,Nabû-mukīn-apli,Rab-banê,Male,,7348,Balāṭu,Nabû-mukīn-apli,Rab-banê,Male,,25941,"highly probable","BM 28918",,"Waerzeggers 2010, no. 90",Bēlia’u,"Legal document","28.XIIb.13 Dar I",508,Borsippa,,https://cdli.ucla.edu/P521577,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-1112-94,993,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Balāṭu,Nabû-napišti-uṣur,[...],Male,,36889,Balāṭu,Nabû-napištu-uṣur,[...],Male,,8476,"highly probable","BM 67419",,"Adelhofer 2017, no. 8",Atû,"Legal document","24.III.22 Dar I",500,Uruk,,-,-,http://www.achemenet.com/fr/item/?/2078061=Textes%20babyloniens&1687645==At%C3%BB&l=a&c=1&t=1.4/1/24/0/1664274,-,https://www.britishmuseum.org/collection/object/W_1882-0918-7416,2170,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypeprebendary work contract"
Balāṭu,Šellebu,Sîn-ilī,Male,,33913,Balāṭu,Šellebu,Sîn-ilī,Male,,22894,"highly probable","BM 26509","BM 94563; BM 94571","Waerzeggers 2010, no. 191","Rē’i-alpi (Borsippa)","Legal document","[-].[VIII].[18] [Dar I]",[504],Borsippa,,https://cdli.ucla.edu/P521643,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-0514-327,3889,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bardia,,,Male,,11366,Bardia,-,-,Male,,16426,"highly probable","VAT 492",,"Baker 2004, no. 48",Nappāhu,"Legal document","27.IV.01 Bar",522,Babylon,,https://cdli.ucla.edu/P372012,https://nabucco.arts.kuleuven.be/item/22540,,,,371,"king in date","šar Bābili šar mātāti","TypeLegal documentSubtypeprebendary work contract"
Bēl-bullissu,Marduk-rēmanni,Ṣāhit-ginê,Male,,6607,Bēl-bullissu,Marduk-rēmanni,Ṣāhit-ginê,Male,,5959,"highly probable","BM 67274",,"Waerzeggers 2014, no. 181","Ṣāhit-ginê A","Legal document","[-].[-].[-] [Xer I]",-,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/27892,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-7270,861,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-bullissu,Marduk-rēmanni,Ṣāhit-ginê,Male,Prebend,6173,Bēl-bullissu,Marduk-rēmanni,Ṣāhit-ginê,Male,,5959,"highly probable","BM 78165",,"Waerzeggers 2014, no. 156","Ṣāhit-ginê A","Legal document","23.III.30 Dar I",492,Sippar,,-,https://nabucco.arts.kuleuven.be/item/28162,-,-,https://www.britishmuseum.org/collection/object/W_1888-0419-19,824,"lessor
prebend-holder",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-bullissu,Nabû-ittannu,Šangû-Ištar-Bābili,Male,,6582,Bēl-bullissu,Nabû-ittannu,Šangû-Ištar-Bābili,Male,,12032,"highly probable","BM 74504",,"Waerzeggers 2014, no. 179","Ṣāhit-ginê A","Legal document","09.IV.02 Xer I",484,Sippar,,-,https://nabucco.arts.kuleuven.be/item/27820,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-227,860,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-bullissu,Nabû-ittannu,[Šangû-Ištar-Bābili],Male,,6565,Bēl-bullissu,Nabû-ittannu,Šangû-Ištar-Bābili,Male,,12032,probable,"BM 72761",,"Waerzeggers 2014, no. 178","Ṣāhit-ginê A","Legal document","[-].I.02 Xer I",484,Sippar,,-,https://nabucco.arts.kuleuven.be/item/27784,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-12769,857,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-bullissu,[Marduk]-rēmanni,Ṣāhit-sattukki,Male,Prebend,6487,Bēl-bullissu,Marduk-rēmanni,Ṣāhit-ginê,Male,,5959,probable,"BM 62363",,"Waerzeggers 2014, no. 173","Ṣāhit-ginê A","Legal document","27.XII.00 Xer I",485,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/28165,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-2332,850,"employer
prebend-holder",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-eṭēri,Arad-Bēl,Ša-nāšišu,Male,,6579,Bēl-eṭēri,Arad-Bēl,Ša-nāšišu,Male,,12033,"highly probable","BM 74504",,"Waerzeggers 2014, no. 179","Ṣāhit-ginê A","Legal document","09.IV.02 Xer I",484,Sippar,,-,https://nabucco.arts.kuleuven.be/item/27820,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-227,860,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-eṭēri,Arad-Bēl,Ša-[nāšišu],Male,,6560,Bēl-eṭēri,Arad-Bēl,Ša-nāšišu,Male,,12033,"highly probable","BM 72761",,"Waerzeggers 2014, no. 178","Ṣāhit-ginê A","Legal document","[-].I.02 Xer I",484,Sippar,,-,https://nabucco.arts.kuleuven.be/item/27784,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-12769,857,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-eṭēri,Iqīša-Marduk,Eppēš-ilī,Male,,1371,Bēl-eṭēri,Iqīša-Marduk,Ea-eppēš-ilī,Male,,13386,"highly probable","BM 63824",,"Waerzeggers 2014, no. 180","Ṣāhit-ginê A","Legal document","09.[-].02 Xer I",484/483,Sippar,,-,http://nabucco.arts.kuleuven.be/item/27856,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-3792,166,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-eṭēri,Mūrānu,Mušēzibu,Male,,67974,Bēl-eṭēri,Mūrānu,Mušēzibu,Male,,29772,"highly probable","BM 27788",,"No publication",Atkuppu,"Legal document","27.XII.21 Dar I",500,Borsippa,,-,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-0711-53,7980,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-ēṭir,Nabû-zēru-ukīn,Miṣirāya,Male,,33142,Bēl-ēṭir,Nabû-zēru-ukīn,Miṣirāya,Male,,22908,"highly probable","BM 28872",,"Waerzeggers 2010, no. 179","Rē’i-alpi (Borsippa)","Legal document","02.XI.05 Dar I",516,Borsippa,,https://cdli.ucla.edu/P521633,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-1112-48,3802,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-ibni,Nabû-šarru-uṣur,Gahal,Male,,18256,Bēl-ibni,Nabû-šarru-uṣur,Gahal,Male,,13397,"highly probable","VAT 205",,"Jursa 1999, pp. 264f.","Šangû-Šamaš A","Legal document","23.XII.35 Dar I",486,Sippar,,https://cdli.ucla.edu/P371843,https://nabucco.arts.kuleuven.be/item/32923,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328122,-,-,2335,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-ibni,Tabnēa,Bēl-ušumgal,Male,,5047,Bēl-ibni,Tabnēa,Bēl-ušumgal,Male,,25190,"highly probable","BM 29441",,"Waerzeggers 2010, no. 50","Ilšu-abūšu B","Legal document","11.VI.01 Cyr",538,Borsippa,,https://cdli.ucla.edu/P521539,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-1114-74,659,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-idanni,Nergal-dannu,Šangû-Nergal,Male,,68,Bēl-idanni,Nergal-dannu,Šangû-Nergal,Male,,24782,"highly probable","BM 29419",,"Waerzeggers 2010, no. 1",Ahiya’ūtu,"Legal document","15.VII.31 Dar I",491,Borsippa,,https://cdli.ucla.edu/P202504,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-1114-52,9,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-iddin,Apl[āya],Šangû-Akkad,Male,,7807,Bēl-iddin,Aplāya,Šangû-Akkad,Male,,13407,"highly probable","BM 42405+",,"Jursa 1999, pp. 175ff.","Šangû-Šamaš A","Legal document","16?.I.[-] [Dar I]",-,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33127,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328161,-,https://www.britishmuseum.org/collection/object/W_1881-0701-165,986,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-iddin,Mār-bīti-iqbi,Si’ātu,Male,,32407,Bēl-iddin,Mār-bīti-iqbi,Si’ātu,Male,,26235,"highly probable","BM 26480",,"Waerzeggers 2010, no. 163","Rē’i-alpi (Borsippa)","Legal document","03.IX.05 Cam",525,Borsippa,,https://cdli.ucla.edu/P521618,-,-,-,https://www.britishmuseum.org/collection/object/W_1898-0514-298,3703,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-iddin,Marduk-šumu-ibni,Šangû-Ištar-Bābili,Male,,6495,Bēl-iddin,Marduk-šumu-ibni,Šangû-Ištar-Bābili,Male,,13422,"highly probable","BM 62363",,"Waerzeggers 2014, no. 173","Ṣāhit-ginê A","Legal document","27.XII.00 Xer I",485,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/28165,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-2332,850,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-iddin,Mušēzib-Bēl,Rē’i-alpi,Male,,32962,Bēl-iddin,Mušēzib-Bēl,Rē’i-alpi,Male,,22677,"highly probable","BM 82766",,"Waerzeggers 2010, no. 174","Rē’i-alpi (Borsippa)","Legal document","24.III.02 Dar I",520,Borsippa,,https://cdli.ucla.edu/P521628,-,-,-,https://www.britishmuseum.org/collection/object/W_1894-0717-83,3778,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-iddin,Mušēzib-Marduk,Nappāhu,Male,,2862,Bēl-iddin,Mušēzib-Marduk,Nappāhu,Male,,4162,"highly probable","VAT 492",,"Baker 2004, no. 48",Nappāhu,"Legal document","27.IV.01 Bar",522,Babylon,,https://cdli.ucla.edu/P372012,https://nabucco.arts.kuleuven.be/item/22540,,,,371,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-iddin,Nabû-aplu-iddin,Ilia,Male,Prebend,3724,Bēl-iddin,Nabû-aplu-iddin,Ilia,Male,,22010,"highly probable","BM 102033",,"Waerzeggers 2010, no. 17","Ilia A+B","Legal document","24.I.09 Cyr",530,Borsippa,,https://cdli.ucla.edu/P202111,-,-,-,https://www.britishmuseum.org/collection/object/W_1905-1113-58,480,prebend-holder,-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-iddin,Nergal-iddin,[...],Male,,6493,Bēl-iddin,Nergal-iddin,[...],Male,,13433,"highly probable","BM 62363",,"Waerzeggers 2014, no. 173","Ṣāhit-ginê A","Legal document","27.XII.00 Xer I",485,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/28165,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-2332,850,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-iddin,Šellebu,Šigûa,Male,,6581,Bēl-iddin,Šellebu,Šigûa,Male,,13438,"highly probable","BM 74504",,"Waerzeggers 2014, no. 179","Ṣāhit-ginê A","Legal document","09.IV.02 Xer I",484,Sippar,,-,https://nabucco.arts.kuleuven.be/item/27820,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-A-227,860,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-ittannu,Nabû-šumu-iškun,Balāṭu,Male,,18265,Bēl-ittannu,Nabû-šumu-iškun,Balāṭu,Male,,5977,"highly probable","VAT 205",,"Jursa 1999, pp. 264f.","Šangû-Šamaš A","Legal document","23.XII.35 Dar I",486,Sippar,,https://cdli.ucla.edu/P371843,https://nabucco.arts.kuleuven.be/item/32923,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328122,-,-,2335,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-kāṣir,Šamaš-iddin,,Male,,7597,Bēl-kāṣir,Šamaš-iddin,-,Male,,13486,"highly probable","BM 42365",,"Jursa 1999, pp. 161f.","Šangû-Šamaš A","Legal document","03.I.33 Dar I",489,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33028,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328119,-,https://www.britishmuseum.org/collection/object/W_1881-0701-125,970,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-kāṣir,[...],,Male,,15889,Bēl-kāṣir,[...],-,Male,,6943,"highly probable","MMA 86.11.151",,"CTMMA 3, no. 38","Esagilāya B","Legal document","[01]?.VIII?.07 Cam",523,Babylon,,https://cdli.ucla.edu/P412316,,,,,2143,broken/unclear,-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-nāṣir,Mudammiq-Nabû,Rab-banê,Male,,2543,Bēl-nāṣir,Mudammiq-Nabû,Rab-banê,Male,,674,"highly probable","VAT 358","VAT 359","Baker 2004, no. 39a",Nappāhu,"Legal document","28.II.19 Dar I",503,Babylon,,https://cdli.ucla.edu/P371821,https://nabucco.arts.kuleuven.be/item/22063,,,,327,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-nāṣir,Nabû-ikṣur,Rē’i-sīsê,Male,,7600,Bēl-nāṣir,Nabû-ikṣur,Rē’i-sīsê,Male,,13496,"highly probable","BM 42365",,"Jursa 1999, pp. 161f.","Šangû-Šamaš A","Legal document","03.I.33 Dar I",489,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33028,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328119,-,https://www.britishmuseum.org/collection/object/W_1881-0701-125,970,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-rēmanni,Mušebši-Marduk,,Male,Prebend,8926,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,probable,"BM 42525",,"Jursa 1999, pp. 193f.","Šangû-Šamaš A","Legal document","[-].[-].06 Dar I",516/515,Sippar,,-,https://nabucco.arts.kuleuven.be/item/32800,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328023,-,https://www.britishmuseum.org/collection/object/W_1881-0701-284,1165,prebend-holder,-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,7595,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,"highly probable","BM 42365",,"Jursa 1999, pp. 161f.","Šangû-Šamaš A","Legal document","03.I.33 Dar I",489,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33028,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328119,-,https://www.britishmuseum.org/collection/object/W_1881-0701-125,970,"employee
prebend-performer",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,7800,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,"highly probable","BM 42405+",,"Jursa 1999, pp. 175ff.","Šangû-Šamaš A","Legal document","16?.I.[-] [Dar I]",-,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33127,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328161,-,https://www.britishmuseum.org/collection/object/W_1881-0701-165,986,guarantor,-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,18235,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,"highly probable","VAT 205",,"Jursa 1999, pp. 264f.","Šangû-Šamaš A","Legal document","23.XII.35 Dar I",486,Sippar,,https://cdli.ucla.edu/P371843,https://nabucco.arts.kuleuven.be/item/32923,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328122,-,-,2335,"employee
payer
prebend-performer",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,Prebend,11261,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,"highly probable","BM 42613+",,"Jursa 1999, pp. 214f.","Šangû-Šamaš A","Legal document",-,-,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/33202,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328098,-,https://www.britishmuseum.org/collection/object/W_1881-0701-374,1382,"employer
prebend-giver
prebend-holder",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-rēmanni,Mušebši-Marduk,[Šangû-Šamaš],Male,Prebend,12926,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,probable,"BM 43309+",,"Jursa 1999, pp. 234f.","Šangû-Šamaš A","Legal document","[-].VI.[-] Dar I",-,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33133,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328155,-,https://www.britishmuseum.org/collection/object/W_1881-0701-1073,1562,"employer
prebend-holder",-,"TypeLegal documentSubtypeprebendary work contract"
Bēl-rēmanni,Mu[šebši-Marduk],[Šangû-Šamaš],Male,,6268,Bēl-rēmanni,Mušebši-Marduk,Šangû-Šamaš,Male,,5890,"less probable","BM 71128+",,"Waerzeggers 2014, no. 161","Ṣāhit-ginê A","Legal document","21.IX.32 Dar I",490,Sippar,,-,https://nabucco.arts.kuleuven.be/item/27781,-,-,https://www.britishmuseum.org/collection/object/W_1882-0918-11130,832,witness,-,"TypeLegal documentSubtypeprebendary work contract"
